School Year,Division Number,Division Name,Subject,Test Level,Test Source,Test,Pass Advanced Count,Pass Proficient Count,Fail Count,Pass Count,Total Count,Pass Advanced Rate,Pass Proficient Rate,Fail Rate,Pass Rate,Average SOL Scaled Score
2010-2011,2,Albemarle County,Mathematics,Grade 3,SOL,Mathematics,615,284,84,899,983,62.56,28.89,8.55,91.45,510
2010-2011,101,Alexandria City,Mathematics,Grade 3,SOL,Mathematics,488,399,120,887,"1,007",48.46,39.62,11.92,88.08,492
2010-2011,3,Alleghany County,Mathematics,Grade 3,SOL,Mathematics,80,67,19,147,166,48.19,40.36,11.45,88.55,490
2010-2011,4,Amelia County,Mathematics,Grade 3,SOL,Mathematics,63,66,14,129,143,44.06,46.15,9.79,90.21,491
2010-2011,5,Amherst County,Mathematics,Grade 3,SOL,Mathematics,122,147,42,269,311,39.23,47.27,13.5,86.5,477
2010-2011,6,Appomattox County,Mathematics,Grade 3,SOL,Mathematics,65,67,31,132,163,39.88,41.1,19.02,80.98,473
2010-2011,7,Arlington County,Mathematics,Grade 3,SOL,Mathematics,"1,122",393,93,"1,515","1,608",69.78,24.44,5.78,94.22,526
2010-2011,8,Augusta County,Mathematics,Grade 3,SOL,Mathematics,367,305,79,672,751,48.87,40.61,10.52,89.48,495
2010-2011,9,Bath County,Mathematics,Grade 3,SOL,Mathematics,21,11,4,32,36,58.33,30.56,11.11,88.89,497
2010-2011,10,Bedford County,Mathematics,Grade 3,SOL,Mathematics,339,297,90,636,726,46.69,40.91,12.4,87.6,490
2010-2011,11,Bland County,Mathematics,Grade 3,SOL,Mathematics,26,26,6,52,58,44.83,44.83,10.34,89.66,488
2010-2011,12,Botetourt County,Mathematics,Grade 3,SOL,Mathematics,241,115,23,356,379,63.59,30.34,6.07,93.93,514
2010-2011,102,Bristol City,Mathematics,Grade 3,SOL,Mathematics,66,90,20,156,176,37.5,51.14,11.36,88.64,480
2010-2011,13,Brunswick County,Mathematics,Grade 3,SOL,Mathematics,46,77,23,123,146,31.51,52.74,15.75,84.25,465
2010-2011,14,Buchanan County,Mathematics,Grade 3,SOL,Mathematics,128,71,25,199,224,57.14,31.7,11.16,88.84,499
2010-2011,15,Buckingham County,Mathematics,Grade 3,SOL,Mathematics,75,61,9,136,145,51.72,42.07,6.21,93.79,503
2010-2011,103,Buena Vista City,Mathematics,Grade 3,SOL,Mathematics,10,37,18,47,65,15.38,56.92,27.69,72.31,428
2010-2011,16,Campbell County,Mathematics,Grade 3,SOL,Mathematics,289,214,57,503,560,51.61,38.21,10.18,89.82,496
2010-2011,17,Caroline County,Mathematics,Grade 3,SOL,Mathematics,185,94,29,279,308,60.06,30.52,9.42,90.58,505
2010-2011,18,Carroll County,Mathematics,Grade 3,SOL,Mathematics,181,105,37,286,323,56.04,32.51,11.46,88.54,497
2010-2011,19,Charles City County,Mathematics,Grade 3,SOL,Mathematics,29,33,6,62,68,42.65,48.53,8.82,91.18,491
2010-2011,20,Charlotte County,Mathematics,Grade 3,SOL,Mathematics,58,43,2,101,103,56.31,41.75,1.94,98.06,503
2010-2011,104,Charlottesville City,Mathematics,Grade 3,SOL,Mathematics,180,101,24,281,305,59.02,33.11,7.87,92.13,512
2010-2011,136,Chesapeake City,Mathematics,Grade 3,SOL,Mathematics,"1,426","1,024",241,"2,450","2,691",52.99,38.05,8.96,91.04,501
2010-2011,21,Chesterfield County,Mathematics,Grade 3,SOL,Mathematics,"2,659","1,238",238,"3,897","4,135",64.3,29.94,5.76,94.24,517
2010-2011,22,Clarke County,Mathematics,Grade 3,SOL,Mathematics,69,53,10,122,132,52.27,40.15,7.58,92.42,505
2010-2011,202,Colonial Beach,Mathematics,Grade 3,SOL,Mathematics,22,13,0,35,35,62.86,37.14,0,100,517
2010-2011,106,Colonial Heights City,Mathematics,Grade 3,SOL,Mathematics,97,99,19,196,215,45.12,46.05,8.84,91.16,498
2010-2011,107,Covington City,Mathematics,Grade 3,SOL,Mathematics,36,27,3,63,66,54.55,40.91,4.55,95.45,510
2010-2011,23,Craig County,Mathematics,Grade 3,SOL,Mathematics,39,13,2,52,54,72.22,24.07,3.7,96.3,521
2010-2011,24,Culpeper County,Mathematics,Grade 3,SOL,Mathematics,373,185,39,558,597,62.48,30.99,6.53,93.47,512
2010-2011,25,Cumberland County,Mathematics,Grade 3,SOL,Mathematics,38,52,20,90,110,34.55,47.27,18.18,81.82,471
2010-2011,108,Danville City,Mathematics,Grade 3,SOL,Mathematics,228,171,54,399,453,50.33,37.75,11.92,88.08,494
2010-2011,26,Dickenson County,Mathematics,Grade 3,SOL,Mathematics,82,72,22,154,176,46.59,40.91,12.5,87.5,488
2010-2011,27,Dinwiddie County,Mathematics,Grade 3,SOL,Mathematics,186,129,13,315,328,56.71,39.33,3.96,96.04,516
2010-2011,28,Essex County,Mathematics,Grade 3,SOL,Mathematics,65,37,8,102,110,59.09,33.64,7.27,92.73,505
2010-2011,29,Fairfax County,Mathematics,Grade 3,SOL,Mathematics,"7,333","4,370",712,"11,703","12,415",59.07,35.2,5.73,94.27,516
2010-2011,109,Falls Church City,Mathematics,Grade 3,SOL,Mathematics,104,38,4,142,146,71.23,26.03,2.74,97.26,527
2010-2011,30,Fauquier County,Mathematics,Grade 3,SOL,Mathematics,501,275,75,776,851,58.87,32.31,8.81,91.19,505
2010-2011,31,Floyd County,Mathematics,Grade 3,SOL,Mathematics,84,45,13,129,142,59.15,31.69,9.15,90.85,501
2010-2011,32,Fluvanna County,Mathematics,Grade 3,SOL,Mathematics,149,99,32,248,280,53.21,35.36,11.43,88.57,495
2010-2011,135,Franklin City,Mathematics,Grade 3,SOL,Mathematics,31,53,17,84,101,30.69,52.48,16.83,83.17,466
2010-2011,33,Franklin County,Mathematics,Grade 3,SOL,Mathematics,352,154,16,506,522,67.43,29.5,3.07,96.93,523
2010-2011,34,Frederick County,Mathematics,Grade 3,SOL,Mathematics,526,333,85,859,944,55.72,35.28,9,91,500
2010-2011,110,Fredericksburg City,Mathematics,Grade 3,SOL,Mathematics,125,100,28,225,253,49.41,39.53,11.07,88.93,493
2010-2011,111,Galax City,Mathematics,Grade 3,SOL,Mathematics,40,39,14,79,93,43.01,41.94,15.05,84.95,484
2010-2011,35,Giles County,Mathematics,Grade 3,SOL,Mathematics,119,46,4,165,169,70.41,27.22,2.37,97.63,523
2010-2011,36,Gloucester County,Mathematics,Grade 3,SOL,Mathematics,273,135,27,408,435,62.76,31.03,6.21,93.79,516
2010-2011,37,Goochland County,Mathematics,Grade 3,SOL,Mathematics,132,46,13,178,191,69.11,24.08,6.81,93.19,522
2010-2011,38,Grayson County,Mathematics,Grade 3,SOL,Mathematics,56,65,10,121,131,42.75,49.62,7.63,92.37,492
2010-2011,39,Greene County,Mathematics,Grade 3,SOL,Mathematics,119,84,18,203,221,53.85,38.01,8.14,91.86,496
2010-2011,40,Greensville County,Mathematics,Grade 3,SOL,Mathematics,88,69,25,157,182,48.35,37.91,13.74,86.26,489
2010-2011,41,Halifax County,Mathematics,Grade 3,SOL,Mathematics,214,168,18,382,400,53.5,42,4.5,95.5,511
2010-2011,112,Hampton City,Mathematics,Grade 3,SOL,Mathematics,669,639,219,"1,308","1,527",43.81,41.85,14.34,85.66,483
2010-2011,42,Hanover County,Mathematics,Grade 3,SOL,Mathematics,832,384,56,"1,216","1,272",65.41,30.19,4.4,95.6,524
2010-2011,113,Harrisonburg City,Mathematics,Grade 3,SOL,Mathematics,150,154,47,304,351,42.74,43.87,13.39,86.61,484
2010-2011,43,Henrico County,Mathematics,Grade 3,SOL,Mathematics,"2,248","1,108",243,"3,356","3,599",62.46,30.79,6.75,93.25,516
2010-2011,44,Henry County,Mathematics,Grade 3,SOL,Mathematics,273,245,26,518,544,50.18,45.04,4.78,95.22,506
2010-2011,45,Highland County,Mathematics,Grade 3,SOL,Mathematics,7,4,0,11,11,63.64,36.36,0,100,540
2010-2011,114,Hopewell City,Mathematics,Grade 3,SOL,Mathematics,119,128,36,247,283,42.05,45.23,12.72,87.28,480
2010-2011,46,Isle of Wight County,Mathematics,Grade 3,SOL,Mathematics,234,117,20,351,371,63.07,31.54,5.39,94.61,514
2010-2011,48,King George County,Mathematics,Grade 3,SOL,Mathematics,169,99,12,268,280,60.36,35.36,4.29,95.71,515
2010-2011,50,King William County,Mathematics,Grade 3,SOL,Mathematics,119,53,10,172,182,65.38,29.12,5.49,94.51,512
2010-2011,49,King and Queen County,Mathematics,Grade 3,SOL,Mathematics,38,20,1,58,59,64.41,33.9,1.69,98.31,524
2010-2011,51,Lancaster County,Mathematics,Grade 3,SOL,Mathematics,37,50,11,87,98,37.76,51.02,11.22,88.78,476
2010-2011,52,Lee County,Mathematics,Grade 3,SOL,Mathematics,124,109,20,233,253,49.01,43.08,7.91,92.09,502
2010-2011,137,Lexington City,Mathematics,Grade 3,SOL,Mathematics,21,14,0,35,35,60,40,0,100,517
2010-2011,53,Loudoun County,Mathematics,Grade 3,SOL,Mathematics,"3,227","1,741",314,"4,968","5,282",61.09,32.96,5.94,94.06,520
2010-2011,54,Louisa County,Mathematics,Grade 3,SOL,Mathematics,153,152,41,305,346,44.22,43.93,11.85,88.15,485
2010-2011,55,Lunenburg County,Mathematics,Grade 3,SOL,Mathematics,39,53,9,92,101,38.61,52.48,8.91,91.09,491
2010-2011,115,Lynchburg City,Mathematics,Grade 3,SOL,Mathematics,298,248,55,546,601,49.58,41.26,9.15,90.85,502
2010-2011,56,Madison County,Mathematics,Grade 3,SOL,Mathematics,49,67,25,116,141,34.75,47.52,17.73,82.27,476
2010-2011,143,Manassas City,Mathematics,Grade 3,SOL,Mathematics,243,200,75,443,518,46.91,38.61,14.48,85.52,482
2010-2011,144,Manassas Park City,Mathematics,Grade 3,SOL,Mathematics,143,80,24,223,247,57.89,32.39,9.72,90.28,504
2010-2011,116,Martinsville City,Mathematics,Grade 3,SOL,Mathematics,89,68,26,157,183,48.63,37.16,14.21,85.79,485
2010-2011,57,Mathews County,Mathematics,Grade 3,SOL,Mathematics,50,36,12,86,98,51.02,36.73,12.24,87.76,485
2010-2011,58,Mecklenburg County,Mathematics,Grade 3,SOL,Mathematics,173,124,34,297,331,52.27,37.46,10.27,89.73,497
2010-2011,59,Middlesex County,Mathematics,Grade 3,SOL,Mathematics,70,15,2,85,87,80.46,17.24,2.3,97.7,547
2010-2011,60,Montgomery County,Mathematics,Grade 3,SOL,Mathematics,398,202,51,600,651,61.14,31.03,7.83,92.17,513
2010-2011,62,Nelson County,Mathematics,Grade 3,SOL,Mathematics,85,51,8,136,144,59.03,35.42,5.56,94.44,508
2010-2011,63,New Kent County,Mathematics,Grade 3,SOL,Mathematics,92,98,15,190,205,44.88,47.8,7.32,92.68,488
2010-2011,117,Newport News City,Mathematics,Grade 3,SOL,Mathematics,"1,030",821,282,"1,851","2,133",48.29,38.49,13.22,86.78,487
2010-2011,118,Norfolk City,Mathematics,Grade 3,SOL,Mathematics,961,"1,139",407,"2,100","2,507",38.33,45.43,16.23,83.77,477
2010-2011,65,Northampton County,Mathematics,Grade 3,SOL,Mathematics,55,46,35,101,136,40.44,33.82,25.74,74.26,463
2010-2011,66,Northumberland County,Mathematics,Grade 3,SOL,Mathematics,50,50,8,100,108,46.3,46.3,7.41,92.59,496
2010-2011,119,Norton City,Mathematics,Grade 3,SOL,Mathematics,17,37,3,54,57,29.82,64.91,5.26,94.74,491
2010-2011,67,Nottoway County,Mathematics,Grade 3,SOL,Mathematics,66,75,18,141,159,41.51,47.17,11.32,88.68,480
2010-2011,68,Orange County,Mathematics,Grade 3,SOL,Mathematics,251,118,13,369,382,65.71,30.89,3.4,96.6,523
2010-2011,69,Page County,Mathematics,Grade 3,SOL,Mathematics,169,92,16,261,277,61.01,33.21,5.78,94.22,512
2010-2011,70,Patrick County,Mathematics,Grade 3,SOL,Mathematics,84,56,4,140,144,58.33,38.89,2.78,97.22,521
2010-2011,120,Petersburg City,Mathematics,Grade 3,SOL,Mathematics,95,162,72,257,329,28.88,49.24,21.88,78.12,456
2010-2011,71,Pittsylvania County,Mathematics,Grade 3,SOL,Mathematics,301,275,62,576,638,47.18,43.1,9.72,90.28,497
2010-2011,142,Poquoson City,Mathematics,Grade 3,SOL,Mathematics,62,60,17,122,139,44.6,43.17,12.23,87.77,487
2010-2011,121,Portsmouth City,Mathematics,Grade 3,SOL,Mathematics,563,431,101,994,"1,095",51.42,39.36,9.22,90.78,496
2010-2011,72,Powhatan County,Mathematics,Grade 3,SOL,Mathematics,154,128,23,282,305,50.49,41.97,7.54,92.46,503
2010-2011,73,Prince Edward County,Mathematics,Grade 3,SOL,Mathematics,87,65,28,152,180,48.33,36.11,15.56,84.44,486
2010-2011,74,Prince George County,Mathematics,Grade 3,SOL,Mathematics,261,195,20,456,476,54.83,40.97,4.2,95.8,508
2010-2011,75,Prince William County,Mathematics,Grade 3,SOL,Mathematics,"3,648","2,123",450,"5,771","6,221",58.64,34.13,7.23,92.77,507
2010-2011,77,Pulaski County,Mathematics,Grade 3,SOL,Mathematics,179,103,25,282,307,58.31,33.55,8.14,91.86,504
2010-2011,122,Radford City,Mathematics,Grade 3,SOL,Mathematics,55,51,8,106,114,48.25,44.74,7.02,92.98,503
2010-2011,78,Rappahannock County,Mathematics,Grade 3,SOL,Mathematics,17,29,12,46,58,29.31,50,20.69,79.31,457
2010-2011,123,Richmond City,Mathematics,Grade 3,SOL,Mathematics,582,775,239,"1,357","1,596",36.47,48.56,14.97,85.03,477
2010-2011,79,Richmond County,Mathematics,Grade 3,SOL,Mathematics,59,35,6,94,100,59,35,6,94,501
2010-2011,124,Roanoke City,Mathematics,Grade 3,SOL,Mathematics,509,330,108,839,947,53.75,34.85,11.4,88.6,497
2010-2011,80,Roanoke County,Mathematics,Grade 3,SOL,Mathematics,719,252,42,971,"1,013",70.98,24.88,4.15,95.85,528
2010-2011,81,Rockbridge County,Mathematics,Grade 3,SOL,Mathematics,77,73,24,150,174,44.25,41.95,13.79,86.21,484
2010-2011,82,Rockingham County,Mathematics,Grade 3,SOL,Mathematics,459,380,47,839,886,51.81,42.89,5.3,94.7,507
2010-2011,83,Russell County,Mathematics,Grade 3,SOL,Mathematics,209,77,9,286,295,70.85,26.1,3.05,96.95,527
2010-2011,139,Salem City,Mathematics,Grade 3,SOL,Mathematics,202,68,8,270,278,72.66,24.46,2.88,97.12,533
2010-2011,84,Scott County,Mathematics,Grade 3,SOL,Mathematics,141,79,7,220,227,62.11,34.8,3.08,96.92,524
2010-2011,85,Shenandoah County,Mathematics,Grade 3,SOL,Mathematics,203,222,42,425,467,43.47,47.54,8.99,91.01,493
2010-2011,86,Smyth County,Mathematics,Grade 3,SOL,Mathematics,160,126,41,286,327,48.93,38.53,12.54,87.46,489
2010-2011,87,Southampton County,Mathematics,Grade 3,SOL,Mathematics,86,95,29,181,210,40.95,45.24,13.81,86.19,478
2010-2011,88,Spotsylvania County,Mathematics,Grade 3,SOL,Mathematics,967,603,141,"1,570","1,711",56.52,35.24,8.24,91.76,505
2010-2011,89,Stafford County,Mathematics,Grade 3,SOL,Mathematics,"1,168",616,127,"1,784","1,911",61.12,32.23,6.65,93.35,511
2010-2011,126,Staunton City,Mathematics,Grade 3,SOL,Mathematics,82,84,27,166,193,42.49,43.52,13.99,86.01,483
2010-2011,127,Suffolk City,Mathematics,Grade 3,SOL,Mathematics,476,482,83,958,"1,041",45.73,46.3,7.97,92.03,496
2010-2011,90,Surry County,Mathematics,Grade 3,SOL,Mathematics,46,14,0,60,60,76.67,23.33,0,100,527
2010-2011,91,Sussex County,Mathematics,Grade 3,SOL,Mathematics,31,42,9,73,82,37.8,51.22,10.98,89.02,474
2010-2011,92,Tazewell County,Mathematics,Grade 3,SOL,Mathematics,297,177,29,474,503,59.05,35.19,5.77,94.23,511
2010-2011,128,Virginia Beach City,Mathematics,Grade 3,SOL,Mathematics,"2,341","2,220",518,"4,561","5,079",46.09,43.71,10.2,89.8,493
2010-2011,93,Warren County,Mathematics,Grade 3,SOL,Mathematics,181,134,41,315,356,50.84,37.64,11.52,88.48,495
2010-2011,94,Washington County,Mathematics,Grade 3,SOL,Mathematics,365,169,28,534,562,64.95,30.07,4.98,95.02,518
2010-2011,130,Waynesboro City,Mathematics,Grade 3,SOL,Mathematics,106,96,19,202,221,47.96,43.44,8.6,91.4,503
2010-2011,207,West Point,Mathematics,Grade 3,SOL,Mathematics,43,9,0,52,52,82.69,17.31,0,100,541
2010-2011,95,Westmoreland County,Mathematics,Grade 3,SOL,Mathematics,52,54,14,106,120,43.33,45,11.67,88.33,488
2010-2011,131,Williamsburg-James City County,Mathematics,Grade 3,SOL,Mathematics,517,207,43,724,767,67.41,26.99,5.61,94.39,524
2010-2011,132,Winchester City,Mathematics,Grade 3,SOL,Mathematics,148,94,43,242,285,51.93,32.98,15.09,84.91,492
2010-2011,96,Wise County,Mathematics,Grade 3,SOL,Mathematics,335,117,26,452,478,70.08,24.48,5.44,94.56,525
2010-2011,97,Wythe County,Mathematics,Grade 3,SOL,Mathematics,200,93,14,293,307,65.15,30.29,4.56,95.44,517
2010-2011,98,York County,Mathematics,Grade 3,SOL,Mathematics,567,302,35,869,904,62.72,33.41,3.87,96.13,515
2011-2012,1,Accomack County,Mathematics,Grade 3,SOL,Mathematics,38,153,152,191,343,11.08,44.61,44.31,55.69,411
2011-2012,2,Albemarle County,Mathematics,Grade 3,SOL,Mathematics,120,435,371,555,926,12.96,46.98,40.06,59.94,418
2011-2012,101,Alexandria City,Mathematics,Grade 3,SOL,Mathematics,99,478,441,577,"1,018",9.72,46.95,43.32,56.68,409
2011-2012,3,Alleghany County,Mathematics,Grade 3,SOL,Mathematics,16,65,82,81,163,9.82,39.88,50.31,49.69,401
2011-2012,4,Amelia County,Mathematics,Grade 3,SOL,Mathematics,9,58,33,67,100,9,58,33,67,413
2011-2012,5,Amherst County,Mathematics,Grade 3,SOL,Mathematics,12,114,150,126,276,4.35,41.3,54.35,45.65,396
2011-2012,6,Appomattox County,Mathematics,Grade 3,SOL,Mathematics,17,57,69,74,143,11.89,39.86,48.25,51.75,406
2011-2012,7,Arlington County,Mathematics,Grade 3,SOL,Mathematics,388,902,369,"1,290","1,659",23.39,54.37,22.24,77.76,447
2011-2012,8,Augusta County,Mathematics,Grade 3,SOL,Mathematics,92,397,288,489,777,11.84,51.09,37.07,62.93,415
2011-2012,9,Bath County,Mathematics,Grade 3,SOL,Mathematics,3,20,12,23,35,8.57,57.14,34.29,65.71,412
2011-2012,10,Bedford County,Mathematics,Grade 3,SOL,Mathematics,58,319,373,377,750,7.73,42.53,49.73,50.27,401
2011-2012,11,Bland County,Mathematics,Grade 3,SOL,Mathematics,1,27,40,28,68,1.47,39.71,58.82,41.18,392
2011-2012,12,Botetourt County,Mathematics,Grade 3,SOL,Mathematics,30,169,138,199,337,8.9,50.15,40.95,59.05,418
2011-2012,102,Bristol City,Mathematics,Grade 3,SOL,Mathematics,9,42,92,51,143,6.29,29.37,64.34,35.66,384
2011-2012,13,Brunswick County,Mathematics,Grade 3,SOL,Mathematics,7,60,50,67,117,5.98,51.28,42.74,57.26,406
2011-2012,14,Buchanan County,Mathematics,Grade 3,SOL,Mathematics,3,73,151,76,227,1.32,32.16,66.52,33.48,378
2011-2012,15,Buckingham County,Mathematics,Grade 3,SOL,Mathematics,6,71,57,77,134,4.48,52.99,42.54,57.46,409
2011-2012,103,Buena Vista City,Mathematics,Grade 3,SOL,Mathematics,4,28,61,32,93,4.3,30.11,65.59,34.41,372
2011-2012,16,Campbell County,Mathematics,Grade 3,SOL,Mathematics,42,309,218,351,569,7.38,54.31,38.31,61.69,417
2011-2012,17,Caroline County,Mathematics,Grade 3,SOL,Mathematics,43,157,101,200,301,14.29,52.16,33.55,66.45,423
2011-2012,18,Carroll County,Mathematics,Grade 3,SOL,Mathematics,26,147,138,173,311,8.36,47.27,44.37,55.63,411
2011-2012,19,Charles City County,Mathematics,Grade 3,SOL,Mathematics,2,24,33,26,59,3.39,40.68,55.93,44.07,397
2011-2012,20,Charlotte County,Mathematics,Grade 3,SOL,Mathematics,16,60,43,76,119,13.45,50.42,36.13,63.87,429
2011-2012,104,Charlottesville City,Mathematics,Grade 3,SOL,Mathematics,69,155,69,224,293,23.55,52.9,23.55,76.45,439
2011-2012,136,Chesapeake City,Mathematics,Grade 3,SOL,Mathematics,451,"1,378",827,"1,829","2,656",16.98,51.88,31.14,68.86,429
2011-2012,21,Chesterfield County,Mathematics,Grade 3,SOL,Mathematics,821,"2,236","1,040","3,057","4,097",20.04,54.58,25.38,74.62,439
2011-2012,22,Clarke County,Mathematics,Grade 3,SOL,Mathematics,18,60,52,78,130,13.85,46.15,40,60,415
2011-2012,202,Colonial Beach,Mathematics,Grade 3,SOL,Mathematics,0,11,23,11,34,0,32.35,67.65,32.35,376
2011-2012,106,Colonial Heights City,Mathematics,Grade 3,SOL,Mathematics,35,102,80,137,217,16.13,47,36.87,63.13,420
2011-2012,107,Covington City,Mathematics,Grade 3,SOL,Mathematics,4,37,29,41,70,5.71,52.86,41.43,58.57,412
2011-2012,23,Craig County,Mathematics,Grade 3,SOL,Mathematics,3,24,22,27,49,6.12,48.98,44.9,55.1,416
2011-2012,24,Culpeper County,Mathematics,Grade 3,SOL,Mathematics,53,297,210,350,560,9.46,53.04,37.5,62.5,421
2011-2012,25,Cumberland County,Mathematics,Grade 3,SOL,Mathematics,0,27,54,27,81,0,33.33,66.67,33.33,375
2011-2012,108,Danville City,Mathematics,Grade 3,SOL,Mathematics,41,228,171,269,440,9.32,51.82,38.86,61.14,411
2011-2012,26,Dickenson County,Mathematics,Grade 3,SOL,Mathematics,3,80,74,83,157,1.91,50.96,47.13,52.87,401
2011-2012,27,Dinwiddie County,Mathematics,Grade 3,SOL,Mathematics,31,153,127,184,311,9.97,49.2,40.84,59.16,418
2011-2012,28,Essex County,Mathematics,Grade 3,SOL,Mathematics,12,66,51,78,129,9.3,51.16,39.53,60.47,414
2011-2012,29,Fairfax County,Mathematics,Grade 3,SOL,Mathematics,"1,892","7,175","3,799","9,067","12,866",14.71,55.77,29.53,70.47,434
2011-2012,109,Falls Church City,Mathematics,Grade 3,SOL,Mathematics,44,94,14,138,152,28.95,61.84,9.21,90.79,478
2011-2012,30,Fauquier County,Mathematics,Grade 3,SOL,Mathematics,95,389,266,484,750,12.67,51.87,35.47,64.53,421
2011-2012,31,Floyd County,Mathematics,Grade 3,SOL,Mathematics,26,81,38,107,145,17.93,55.86,26.21,73.79,435
2011-2012,32,Fluvanna County,Mathematics,Grade 3,SOL,Mathematics,21,134,131,155,286,7.34,46.85,45.8,54.2,408
2011-2012,135,Franklin City,Mathematics,Grade 3,SOL,Mathematics,5,34,64,39,103,4.85,33.01,62.14,37.86,382
2011-2012,33,Franklin County,Mathematics,Grade 3,SOL,Mathematics,54,306,159,360,519,10.4,58.96,30.64,69.36,425
2011-2012,34,Frederick County,Mathematics,Grade 3,SOL,Mathematics,75,434,450,509,959,7.82,45.26,46.92,53.08,403
2011-2012,110,Fredericksburg City,Mathematics,Grade 3,SOL,Mathematics,21,104,77,125,202,10.4,51.49,38.12,61.88,413
2011-2012,111,Galax City,Mathematics,Grade 3,SOL,Mathematics,6,32,47,38,85,7.06,37.65,55.29,44.71,395
2011-2012,35,Giles County,Mathematics,Grade 3,SOL,Mathematics,31,112,48,143,191,16.23,58.64,25.13,74.87,433
2011-2012,36,Gloucester County,Mathematics,Grade 3,SOL,Mathematics,51,244,119,295,414,12.32,58.94,28.74,71.26,434
2011-2012,37,Goochland County,Mathematics,Grade 3,SOL,Mathematics,15,95,59,110,169,8.88,56.21,34.91,65.09,426
2011-2012,38,Grayson County,Mathematics,Grade 3,SOL,Mathematics,5,56,75,61,136,3.68,41.18,55.15,44.85,387
2011-2012,39,Greene County,Mathematics,Grade 3,SOL,Mathematics,19,95,120,114,234,8.12,40.6,51.28,48.72,397
2011-2012,40,Greensville County,Mathematics,Grade 3,SOL,Mathematics,12,100,88,112,200,6,50,44,56,402
2011-2012,41,Halifax County,Mathematics,Grade 3,SOL,Mathematics,18,194,171,212,383,4.7,50.65,44.65,55.35,410
2011-2012,112,Hampton City,Mathematics,Grade 3,SOL,Mathematics,108,650,726,758,"1,484",7.28,43.8,48.92,51.08,398
2011-2012,42,Hanover County,Mathematics,Grade 3,SOL,Mathematics,285,750,296,"1,035","1,331",21.41,56.35,22.24,77.76,443
2011-2012,113,Harrisonburg City,Mathematics,Grade 3,SOL,Mathematics,48,150,146,198,344,13.95,43.6,42.44,57.56,414
2011-2012,43,Henrico County,Mathematics,Grade 3,SOL,Mathematics,588,"1,781","1,196","2,369","3,565",16.49,49.96,33.55,66.45,427
2011-2012,44,Henry County,Mathematics,Grade 3,SOL,Mathematics,49,224,246,273,519,9.44,43.16,47.4,52.6,406
